S1_Temp,S2_Temp,S3_Temp,S4_Temp,S3_Light,S4_Light,S4_Sound,S6_PIR,S7_PIR,day_type,Time_of_day,Room_Occupancy_Count
25.94,26.13,25.81,26.38,91,56,0.07,0,0,1,1,0
25.94,26.13,25.81,26.31,90,55,0.06,0,0,1,1,0
25.94,26.13,25.81,26.38,90,54,0.06,0,0,1,1,0
25.94,26.06,25.81,26.38,89,54,0.06,0,0,1,1,0
25.94,26.13,25.81,26.38,89,54,0.06,0,0,1,1,0
25.94,26.06,25.81,26.31,89,54,0.07,0,0,1,1,0
25.94,26.06,25.75,26.31,89,54,0.06,0,0,1,1,0
25.94,26.06,25.75,26.38,88,54,0.06,0,0,1,1,0
25.94,26.06,25.81,26.38,89,54,0.06,0,0,1,1,0
25.94,26.06,25.75,26.38,88,54,0.06,0,0,1,1,0
25.94,26.06,25.75,26.38,86,53,0.07,0,0,1,1,0
25.94,26.06,25.75,26.31,85,52,0.07,0,0,1,1,0
25.94,26.06,25.75,26.31,84,51,0.06,0,0,1,1,0
25.94,26.06,25.81,26.31,84,51,0.06,0,0,1,1,0
25.94,26.06,25.75,26.31,83,51,0.06,0,0,1,1,0
25.88,26.06,25.75,26.31,82,51,0.07,0,0,1,1,0
25.94,26.06,25.75,26.38,80,49,0.07,0,0,1,1,0
25.94,26,25.75,26.31,82,51,0.07,0,0,1,1,0
25.94,26,25.75,26.31,85,53,0.06,0,0,1,1,0
25.94,26,25.75,26.31,85,53,0.06,0,0,1,1,0
25.88,26,25.75,26.31,86,53,0.07,0,0,1,1,0
25.88,26,25.75,26.38,86,53,0.06,0,0,1,1,0
25.88,26,25.75,26.31,86,54,0.06,0,0,1,1,0
25.88,26,25.75,26.31,87,54,0.06,0,0,1,1,0
25.88,26,25.75,26.31,85,53,0.06,0,0,1,1,0
25.88,26,25.75,26.31,85,53,0.06,0,0,1,1,0
25.88,26,25.75,26.31,85,53,0.06,0,0,1,1,0
25.88,26,25.75,26.31,85,53,0.06,0,0,1,1,0
25.88,25.94,25.75,26.31,87,54,0.06,0,0,1,1,0
25.88,25.94,25.75,26.38,90,56,0.06,0,0,1,1,0
25.81,25.94,25.75,26.31,89,54,0.06,0,0,1,1,0
25.88,25.94,25.75,26.31,88,54,0.07,0,0,1,1,0
25.88,25.94,25.75,26.31,85,53,0.06,0,0,1,1,0
25.88,25.94,25.75,26.31,83,51,0.07,0,0,1,1,0
25.88,25.94,25.75,26.31,81,50,0.08,0,0,1,1,0
25.88,25.94,25.75,26.31,80,49,0.06,0,0,1,1,0
25.88,25.94,25.75,26.31,80,49,0.06,0,0,1,1,0
25.88,25.94,25.75,26.31,79,49,0.07,0,0,1,1,0
25.88,25.94,25.75,26.31,80,49,0.08,0,0,1,1,0
25.88,25.94,25.75,26.31,80,49,0.06,0,0,1,1,0
25.81,25.94,25.75,26.31,80,49,0.07,0,0,1,1,0
25.88,25.88,25.69,26.31,80,49,0.06,0,0,1,1,0
25.81,25.94,25.75,26.31,79,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,79,49,0.1,0,0,1,1,0
25.88,25.88,25.69,26.31,78,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.38,78,49,0.06,0,0,1,1,0
25.88,25.94,25.69,26.38,78,49,0.06,0,0,1,1,0
25.81,25.88,25.75,26.31,79,49,0.07,0,0,1,1,0
25.81,25.88,25.69,26.38,80,50,0.06,0,0,1,1,0
25.88,25.88,25.69,26.31,81,50,0.07,0,0,1,1,0
25.81,25.88,25.75,26.31,81,50,0.05,0,0,1,1,0
25.81,25.88,25.69,26.38,80,50,0.07,0,0,1,1,0
25.81,25.88,25.69,26.31,80,50,0.06,0,0,1,1,0
25.81,25.88,25.69,26.38,80,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,80,49,0.07,0,0,1,1,0
25.88,25.88,25.69,26.31,80,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,80,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,79,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,79,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,80,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.38,79,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,79,49,0.06,0,0,1,1,0
25.81,25.88,25.69,26.31,78,48,0.06,0,0,1,1,0
25.81,25.88,25.69,26.25,77,49,0.15,1,1,1,1,1
25.81,25.88,25.69,26.31,76,49,0.2,0,0,1,1,1
25.81,25.88,25.69,26.31,77,48,0.06,0,0,1,1,1
25.88,25.88,25.69,26.31,77,49,0.06,1,0,1,1,1
25.88,25.88,25.69,26.31,79,49,0.06,0,0,1,1,1
25.88,25.88,25.69,26.31,76,49,0.09,0,0,1,1,1
25.88,25.88,25.69,26.25,74,48,0.11,1,0,1,1,1
25.88,25.88,25.69,26.31,73,46,0.08,1,0,1,1,1
25.88,25.88,25.63,26.31,72,45,0.06,0,0,1,1,1
25.88,25.88,25.69,26.25,71,45,0.07,0,0,1,1,1
25.88,25.88,25.63,26.31,71,45,0.21,0,0,1,1,1
25.88,25.88,25.63,26.25,71,45,0.07,0,0,1,1,1
25.88,25.88,25.63,26.38,70,45,0.06,0,0,1,1,1
25.94,25.88,25.63,26.31,70,44,0.06,0,0,1,1,1
25.94,25.88,25.63,26.31,70,44,0.07,0,0,1,1,1
25.94,25.88,25.63,26.31,70,44,0.3,0,0,1,1,1
25.88,25.88,25.63,26.31,70,44,0.06,0,0,1,1,1
25.94,25.88,25.63,26.31,70,45,0.07,0,0,1,1,1
25.94,25.88,25.63,26.38,68,44,0.24,0,0,1,1,1
25.88,25.81,25.56,26.31,67,43,0.27,0,0,1,1,1
25.94,25.81,25.63,26.31,68,42,0.06,1,0,1,1,1
25.94,25.81,25.63,26.38,69,43,0.06,1,0,1,1,1
25.94,25.88,25.63,26.31,69,43,0.29,0,0,1,1,1
25.94,25.88,25.63,26.31,67,43,0.12,0,0,1,1,1
25.94,25.88,25.63,26.31,67,42,0.06,0,0,1,1,1
25.94,25.81,25.63,26.31,65,42,0.08,0,0,1,1,1
25.94,25.81,25.63,26.31,65,41,0.09,0,0,1,1,1
25.94,25.81,25.63,26.25,64,40,0.07,0,0,1,1,1
25.94,25.81,25.63,26.31,65,41,0.06,0,0,1,1,1
26,25.81,25.63,26.31,65,41,0.08,1,0,1,1,1
25.94,25.81,25.63,26.31,65,41,0.06,1,0,1,1,1
25.94,25.81,25.63,26.31,65,41,0.11,0,0,1,1,1
25.94,25.81,25.63,26.31,65,40,0.08,0,0,1,1,1
26,25.88,25.63,26.25,66,41,0.14,0,0,1,1,1
26,25.81,25.63,26.31,67,41,0.08,0,0,1,1,1
25.94,25.81,25.63,26.25,67,42,0.08,0,0,1,1,1
25.94,25.81,25.63,26.25,68,43,0.08,0,0,1,1,1
26,25.81,25.63,26.25,68,43,0.07,0,0,1,1,1
26,25.81,25.63,26.25,67,43,0.07,0,0,1,1,1
26,25.81,25.63,26.31,67,42,0.06,0,0,1,1,1
26,25.81,25.63,26.25,67,42,0.06,0,0,1,1,1
26,25.81,25.63,26.25,66,42,0.06,1,0,1,1,1
26,25.81,25.63,26.31,66,42,0.11,0,0,1,1,1
26,25.81,25.63,26.31,65,42,0.11,1,0,1,1,1
26,25.81,25.63,26.31,65,41,0.06,0,0,1,1,1
26,25.81,25.63,26.31,65,40,0.06,0,0,1,1,1
26,25.81,25.63,26.31,64,40,0.07,0,0,1,1,1
26,25.81,25.69,26.31,64,40,0.06,1,0,1,1,1
26.06,25.81,25.63,26.31,62,40,0.06,0,0,1,1,1
26.06,25.81,25.69,26.31,61,39,0.06,1,0,1,1,1
26,25.81,25.63,26.25,61,38,0.1,0,0,1,1,1
26,25.81,25.63,26.25,61,38,0.06,0,0,1,1,1
26,25.81,25.63,26.25,60,38,0.1,0,0,1,1,1
26.06,25.81,25.69,26.31,59,38,0.07,0,0,1,1,1
26,25.81,25.63,26.25,59,37,0.06,1,0,1,1,1
26,25.81,25.63,26.25,58,36,0.07,0,0,1,1,1
26,25.75,25.63,26.31,57,36,0.06,0,0,1,1,1
26.06,25.75,25.63,26.31,57,35,0.07,0,0,1,1,1
26.06,25.75,25.56,26.31,56,35,0.06,0,0,1,1,1
26,25.75,25.63,26.38,55,35,0.07,0,0,1,1,1
26,25.75,25.56,26.31,55,35,0.06,0,0,1,1,1
26,25.81,25.63,26.31,55,35,0.06,0,0,1,1,1
26,25.81,25.56,26.31,54,35,0.06,0,0,1,1,1
26,25.81,25.56,26.31,54,34,0.07,0,0,1,1,1
26,25.81,25.63,26.31,54,34,0.06,0,0,1,1,1
26,25.75,25.56,26.31,54,34,0.06,1,0,1,1,1
26,25.81,25.56,26.31,54,34,0.06,1,0,1,1,1
26.06,25.81,25.56,26.31,54,34,0.09,0,0,1,1,1
26,25.75,25.56,26.31,54,34,0.1,0,0,1,1,1
26,25.81,25.56,26.25,54,34,0.06,0,0,1,1,1
26.06,25.75,25.63,26.31,54,33,0.06,0,0,1,1,1
26.06,25.75,25.63,26.25,53,33,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,53,32,0.06,1,0,1,1,1
26,25.75,25.56,26.38,53,32,0.07,1,0,1,1,1
26.06,25.75,25.63,26.31,53,32,0.09,0,0,1,1,1
26.06,25.75,25.56,26.31,52,31,0.06,0,0,1,1,1
26.06,25.75,25.56,26.25,52,31,0.06,1,0,1,1,1
26.06,25.75,25.56,26.31,51,30,0.06,1,0,1,1,1
26.06,25.75,25.56,26.31,51,30,0.16,1,0,1,1,1
26.06,25.75,25.56,26.31,51,30,0.06,1,0,1,1,1
26.06,25.75,25.56,26.38,50,29,0.33,0,0,1,1,1
26.06,25.75,25.56,26.31,50,29,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,49,29,0.06,0,0,1,1,1
26.06,25.75,25.56,26.38,49,29,0.07,0,0,1,1,1
26.06,25.75,25.56,26.31,49,29,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,50,28,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,50,28,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,50,28,0.06,0,0,1,1,1
26.06,25.75,25.56,26.38,50,28,0.06,0,0,1,1,1
26.06,25.75,25.56,26.38,49,28,0.06,1,0,1,1,1
26.06,25.75,25.56,26.44,49,28,0.06,1,0,1,1,1
26,25.75,25.56,26.31,49,28,0.06,1,0,1,1,1
26.06,25.75,25.56,26.31,48,28,0.06,1,0,1,1,1
26.06,25.75,25.56,26.31,47,28,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,46,27,0.06,0,0,1,1,1
26.06,25.75,25.63,26.31,46,27,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,45,27,0.07,0,0,1,1,1
26.06,25.69,25.63,26.31,45,26,0.06,0,0,1,1,1
26.13,25.75,25.56,26.31,45,26,0.07,0,0,1,1,1
26.06,25.75,25.56,26.31,45,26,0.08,1,0,1,1,1
26.06,25.75,25.56,26.31,45,26,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,45,26,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,45,26,0.07,0,0,1,1,1
26.06,25.75,25.56,26.31,44,26,0.08,0,0,1,1,1
26.06,25.75,25.56,26.31,44,25,0.06,0,0,1,1,1
26.06,25.75,25.56,26.38,43,25,0.06,0,0,1,1,1
26.06,25.69,25.56,26.31,43,24,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,43,24,0.15,1,0,1,1,1
26.06,25.75,25.56,26.31,42,24,0.06,0,0,1,1,1
26.06,25.75,25.63,26.25,41,24,0.06,0,0,1,1,1
26.06,25.75,25.63,26.31,40,24,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,40,23,0.06,0,0,1,1,1
26.06,25.75,25.56,26.38,40,23,0.06,0,0,1,1,1
26.13,25.75,25.56,26.25,40,23,0.06,0,0,1,1,1
26.06,25.75,25.56,26.31,39,22,0.06,1,0,1,1,1
26.13,25.69,25.56,26.31,39,22,0.11,0,0,1,1,1
26.13,25.75,25.56,26.31,39,22,0.07,1,0,1,1,1
26.13,25.75,25.56,26.31,38,22,0.21,1,0,1,1,1
26.06,25.75,25.56,26.31,38,21,0.06,0,0,1,1,1
26.13,25.75,25.56,26.38,38,21,0.07,0,0,1,1,1
26.13,25.69,25.56,26.31,38,21,0.07,1,0,1,1,1
26.06,25.69,25.56,26.38,38,21,0.07,1,0,1,1,1
26.13,25.75,25.56,26.31,38,21,0.07,1,1,1,1,1
26.13,25.69,25.56,26.38,38,21,0.1,0,1,1,1,1
26.13,25.69,25.56,26.38,38,21,0.13,0,0,1,1,1
26.13,25.69,25.56,26.31,38,21,0.06,1,0,1,1,1
26.06,25.75,25.56,26.31,40,21,0.09,1,0,1,1,1
26.06,25.75,25.56,26.38,170,25,0.29,1,1,1,1,1
26.06,25.75,25.56,26.25,170,25,0.92,1,1,1,1,1
26.13,25.75,25.63,26.25,213,25,1,1,1,1,1,1
26.13,25.75,25.56,26.25,214,24,0.81,1,1,1,1,1
26.13,25.81,25.63,26.31,205,25,0.55,1,1,1,1,1
26.13,25.75,25.56,26.31,208,25,0.65,1,0,1,1,1
26.06,25.81,25.63,26.31,200,25,0.27,1,0,1,1,1
26.13,25.75,25.63,26.31,203,24,0.39,1,1,1,1,1
26.13,25.75,25.63,26.25,200,24,0.63,0,0,1,1,1
26.13,25.75,25.63,26.25,200,24,0.56,0,0,1,1,1
26.13,25.75,25.63,26.25,197,24,0.63,0,0,1,1,1
26.13,25.75,25.63,26.25,199,24,0.07,0,0,1,1,1
26.13,25.75,25.63,26.25,198,24,0.08,0,0,1,1,1
26.13,25.75,25.63,26.25,196,23,0.23,1,0,1,1,1
26.13,25.75,25.63,26.25,197,23,0.28,1,1,1,1,1
26.13,25.75,25.69,26.25,197,23,0.2,1,0,1,1,1
26.13,25.75,25.69,26.25,195,23,0.21,1,0,1,1,1
26.13,25.75,25.69,26.25,194,22,0.32,1,0,1,1,1
26.13,25.75,25.69,26.25,193,22,0.16,1,1,1,1,1
26.13,25.75,25.69,26.19,192,22,0.11,1,1,1,1,1
26.13,25.75,25.75,26.25,191,22,0.06,0,0,1,1,1
26.13,25.75,25.69,26.25,192,21,0.2,0,0,1,1,1
26.13,25.75,25.75,26.19,191,21,0.06,1,0,1,1,1
26.13,25.75,25.69,26.38,194,21,0.06,0,0,1,1,1
26.13,25.75,25.75,26.31,190,21,0.34,0,1,1,1,1
26.13,25.75,25.75,26.31,190,20,0.33,0,0,1,1,1
26.13,25.75,25.75,26.25,190,20,0.07,0,0,1,1,1
26.13,25.75,25.75,26.25,190,20,0.09,1,0,1,1,1
26.13,25.75,25.75,26.25,190,20,0.06,0,0,1,1,1
26.13,25.75,25.75,26.25,189,20,0.06,0,0,1,1,1
26.13,25.75,25.75,26.25,188,20,0.06,1,0,1,1,1
26.13,25.75,25.75,26.25,189,20,0.15,0,0,1,1,1
26.13,25.75,25.75,26.25,188,20,0.08,0,0,1,1,1
26.13,25.75,25.75,26.31,188,20,0.15,1,1,1,1,1
26.13,25.75,25.75,26.25,188,20,0.32,0,1,1,1,1
26.13,25.75,25.69,26.31,186,19,0.07,0,1,1,1,1
26.13,25.75,25.69,26.31,186,19,0.07,0,1,1,1,1
26.13,25.75,25.69,26.31,186,19,0.08,0,1,1,1,1
26.13,25.75,25.75,26.31,188,19,0.37,0,1,1,1,1
26.19,25.75,25.75,26.31,185,18,0.09,0,1,1,1,1
26.19,25.75,25.75,26.31,185,18,0.4,0,1,1,1,1
26.19,25.75,25.69,26.31,185,18,0.12,0,1,1,1,1
26.13,25.75,25.69,26.31,185,18,0.25,0,0,1,1,1
26.13,25.75,25.69,26.31,186,17,0.34,0,1,1,1,1
26.19,25.75,25.75,26.31,185,17,0.69,0,1,1,1,1
26.13,25.75,25.75,26.25,188,17,0.38,1,0,1,1,1
26.19,25.75,25.75,26.25,187,16,0.46,0,1,1,1,1
26.19,25.75,25.75,26.25,187,16,0.62,0,0,1,1,1
26.19,25.75,25.75,26.25,186,16,0.26,1,0,1,1,1
26.13,25.75,25.75,26.25,188,16,0.1,0,0,1,1,1
26.19,25.75,25.75,26.25,185,16,1.12,1,1,1,1,1
26.19,25.75,25.75,26.31,184,15,1.09,1,1,1,1,1
26.19,25.75,25.75,26.25,184,15,0.23,0,0,1,1,1
26.19,25.75,25.75,26.31,184,15,0.08,1,0,1,1,1
26.19,25.75,25.75,26.31,185,15,0.06,1,1,1,1,1
26.19,25.75,25.75,26.31,184,15,0.15,0,1,1,1,1
26.19,25.75,25.75,26.31,184,14,0.11,1,1,1,1,1
26.19,25.75,25.75,26.25,182,14,0.19,0,1,1,1,1
26.19,25.75,25.75,26.31,183,14,0.22,1,1,1,1,1
26.19,25.75,25.75,26.25,182,14,0.9,0,1,1,1,1
26.19,25.75,25.75,26.25,183,14,0.07,1,0,1,1,1
26.19,25.75,25.75,26.38,184,14,0.07,0,1,1,1,1
26.19,25.75,25.75,26.31,184,14,0.07,0,1,1,1,1
26.19,25.75,25.75,26.31,182,14,0.06,0,1,1,1,1
26.13,25.75,25.75,26.31,181,14,0.06,0,1,1,1,1
26.19,25.75,25.75,26.31,181,13,0.19,1,1,1,1,1
26.13,25.75,25.75,26.31,181,13,0.06,0,1,1,1,1
26.19,25.75,25.75,26.31,181,13,0.46,0,1,1,1,1
26.19,25.75,25.75,26.38,181,13,0.07,1,0,1,1,1
26.19,25.75,25.75,26.31,181,13,0.07,0,1,1,1,1
26.19,25.75,25.75,26.31,180,13,0.22,0,1,1,1,1
26.19,25.69,25.75,26.31,181,13,0.57,0,1,1,1,1
26.19,25.75,25.75,26.31,180,12,0.08,0,1,1,1,1
26.19,25.75,25.75,26.31,180,12,0.73,1,1,1,1,1
26.19,25.75,25.75,26.31,180,12,0.06,0,1,1,1,1
26.19,25.75,25.75,26.31,180,12,0.06,0,0,1,1,1
26.19,25.75,25.75,26.31,180,12,0.36,0,1,1,1,1
26.19,25.75,25.75,26.31,180,12,0.1,1,0,1,1,1
26.19,25.75,25.75,26.38,180,12,0.46,0,0,1,1,1
26.19,25.75,25.81,26.38,180,12,0.06,0,0,1,1,1
26.19,25.75,25.81,26.38,180,12,0.07,0,1,1,1,1
26.19,25.75,25.81,26.31,180,12,0.06,0,1,1,1,1
26.19,25.75,25.81,26.31,180,11,0.4,1,1,1,1,1
26.19,25.75,25.81,26.31,179,11,0.1,0,1,1,1,1
26.19,25.75,25.81,26.38,179,11,0.06,0,1,1,1,1
26.19,25.75,25.81,26.44,179,11,0.07,0,1,1,1,1
26.19,25.75,25.81,26.44,180,11,0.07,0,1,1,1,1
26.19,25.75,25.75,26.38,179,11,0.81,1,1,1,1,1
26.19,25.81,25.81,26.31,178,11,0.06,0,1,1,1,1
26.19,25.75,25.81,26.31,177,11,0.08,0,1,1,1,1
26.19,25.75,25.75,26.31,178,11,0.06,0,0,1,1,1
26.19,25.75,25.81,26.31,178,10,0.06,0,0,1,1,1
26.19,25.75,25.81,26.31,178,10,1.7,0,1,1,1,1
26.19,25.75,25.81,26.31,177,10,0.06,0,1,1,1,1
26.19,25.75,25.81,26.38,177,10,0.07,0,1,1,1,1
26.19,25.75,25.81,26.38,177,10,0.32,1,1,1,1,1
26.19,25.75,25.81,26.31,178,10,0.52,1,1,1,1,1
26.19,25.75,25.81,26.31,177,10,0.71,1,1,1,1,1
26.19,25.75,25.81,26.31,177,10,0.7,1,1,1,1,1
26.19,25.75,25.81,26.31,176,10,0.15,1,1,1,1,1
26.19,25.75,25.81,26.31,177,10,0.11,0,1,1,1,1
26.19,25.81,25.81,26.31,176,10,0.08,0,1,1,1,1
26.19,25.75,25.81,26.31,175,10,0.06,0,0,1,1,1
26.19,25.81,25.81,26.31,176,10,0.06,0,0,1,1,1
26.19,25.75,25.75,26.31,176,10,0.45,0,1,1,1,1
26.19,25.81,25.75,26.31,176,10,1.54,0,1,1,1,1
26.19,25.75,25.81,26.31,176,10,0.06,0,1,1,1,1
26.13,25.75,25.81,26.31,175,10,0.57,1,1,1,1,1
26.19,25.75,25.81,26.31,175,10,0.46,1,1,1,1,1
26.19,25.81,25.81,26.31,175,10,0.37,0,1,1,1,1
26.19,25.75,25.81,26.31,175,10,0.06,0,1,1,1,1
26.19,25.81,25.81,26.31,176,10,0.06,0,1,1,1,1
26.19,25.75,25.81,26.31,176,10,0.75,1,1,1,1,1
26.25,25.75,25.75,26.31,176,10,0.56,1,1,1,1,1
26.19,25.75,25.81,26.31,175,9,0.06,1,1,1,1,1
26.19,25.81,25.81,26.31,176,9,0.24,1,1,1,1,1
26.19,25.81,25.81,26.31,176,9,0.18,1,1,1,1,1
26.25,25.75,25.88,26.31,177,9,0.39,1,1,1,1,1
26.25,25.81,25.88,26.31,177,9,0.27,0,1,1,1,1
26.19,25.81,25.88,26.31,178,9,0.1,1,1,1,1,1
26.19,25.81,25.88,26.25,177,9,0.1,0,1,1,1,1
26.19,25.75,25.88,26.25,178,9,0.75,1,1,1,1,1
26.19,25.81,25.88,26.31,180,11,0.28,1,1,1,1,1
26.25,25.94,25.88,26.25,180,12,0.61,1,1,1,1,1
26.19,25.88,25.88,26.25,180,12,0.08,1,1,1,1,1
26.19,25.88,25.81,26.25,180,12,0.14,0,1,1,1,1
26.25,25.88,25.81,26.31,180,12,0.13,0,0,1,1,1
26.25,25.88,25.81,26.31,180,12,0.06,1,1,1,1,1
26.25,25.88,25.88,26.31,180,12,0.63,0,1,1,1,1
26.25,25.88,25.88,26.31,180,12,0.15,1,1,1,1,1
26.19,25.81,25.94,26.31,180,12,0.07,1,1,1,1,1
26.19,25.88,25.94,26.38,180,12,0.07,1,1,1,1,1
26.25,25.88,25.94,26.31,180,12,0.07,0,1,1,1,1
26.25,25.88,25.94,26.31,180,12,0.06,0,1,1,1,1
26.25,25.88,25.94,26.38,180,12,0.06,1,0,1,1,1
26.19,25.88,25.94,26.31,180,12,1.4,1,1,1,1,1
26.25,25.88,25.88,26.31,180,12,0.18,1,1,1,1,1
26.25,25.88,25.88,26.31,180,12,0.07,0,0,1,1,1
26.25,25.88,25.88,26.31,180,11,0.06,1,0,1,1,1
26.19,25.88,25.94,26.31,180,11,0.24,1,1,1,1,1
26.25,25.88,25.88,26.38,179,11,0.79,1,1,1,1,1
26.25,25.88,25.88,26.38,179,11,0.33,1,1,1,1,1
26.25,25.88,25.88,26.38,179,11,0.07,0,1,1,1,1
26.19,25.88,25.88,26.38,179,11,0.22,1,1,1,1,1
26.25,25.94,25.88,26.38,180,11,0.08,0,1,1,1,1
26.25,25.94,25.88,26.38,180,11,0.61,1,1,1,1,1
26.19,25.94,25.88,26.31,179,11,0.43,0,1,1,1,1
26.25,25.94,25.88,26.31,180,11,0.07,0,1,1,1,1
26.19,25.94,25.88,26.31,180,11,0.06,0,1,1,1,1
26.25,25.88,25.88,26.31,179,11,0.07,0,0,1,1,1
26.25,25.94,25.94,26.31,180,11,0.53,1,1,1,1,1
26.25,25.94,25.94,26.38,180,11,0.33,1,1,1,1,1
26.25,25.94,25.94,26.31,180,11,0.07,1,1,1,1,1
26.25,25.94,25.88,26.38,180,11,0.09,0,0,1,1,1
26.25,25.94,25.94,26.44,180,11,0.07,1,1,1,1,1
26.31,25.94,25.88,26.38,179,11,0.17,1,1,1,1,1
26.25,26.25,25.94,26.44,179,11,0.14,1,1,1,1,1
26.25,26.5,25.94,26.38,180,11,0.53,1,1,1,1,1
26.25,26.75,25.94,26.31,179,11,0.22,0,1,1,1,1
26.25,27,25.88,26.38,179,11,0.21,1,1,1,1,1
26.25,27.13,25.94,26.38,178,11,0.06,0,1,1,1,1
26.25,27.56,25.88,26.31,179,11,0.24,1,1,1,1,1
26.25,27.5,25.94,26.38,178,10,0.1,1,1,1,1,1
26.25,27.13,25.94,26.44,178,11,0.22,1,0,1,1,1
26.25,27,25.88,26.38,177,10,0.08,1,1,1,1,1
26.25,26.81,25.94,26.38,178,10,0.1,1,1,1,1,1
26.31,26.75,25.94,26.38,178,10,0.08,0,1,1,1,1
26.25,26.63,25.94,26.38,178,10,0.7,1,1,1,1,1
26.25,26.56,25.94,26.38,177,10,0.65,1,1,1,1,1
26.31,26.56,26,26.38,179,10,0.58,1,1,1,1,1
26.25,26.5,25.94,26.38,178,10,0.17,1,1,1,1,1
26.31,26.5,25.94,26.38,178,10,0.07,1,1,1,1,1
26.31,26.5,25.94,26.38,178,10,0.11,1,0,1,2,1
26.31,26.44,25.94,26.38,178,10,0.48,1,1,1,2,1
26.31,26.44,25.94,26.38,179,10,0.2,1,1,1,2,1
26.31,26.44,26,26.38,178,10,0.15,1,1,1,2,1
26.31,26.38,25.94,26.38,178,10,0.09,0,1,1,2,1
26.31,26.38,26,26.38,180,10,0.27,0,0,1,2,1
26.31,26.38,25.94,26.44,178,10,0.41,0,0,1,2,1
26.31,26.31,25.94,26.38,178,10,0.11,1,0,1,2,1
26.31,26.38,26,26.38,177,10,0.56,0,0,1,2,1
26.31,26.44,26,26.38,178,10,0.1,0,0,1,2,1
26.31,26.44,26,26.38,177,10,0.15,1,0,1,2,1
26.31,26.44,26,26.38,178,10,0.15,1,0,1,2,1
26.31,26.44,26,26.44,178,10,0.14,1,0,1,2,1
26.31,26.44,26,26.38,178,10,0.41,1,0,1,2,1
26.25,26.38,26,26.38,177,10,0.22,0,0,1,2,1
26.25,26.38,26,26.38,178,10,0.25,1,1,1,2,1
26.31,26.31,26,26.38,177,10,0.07,1,1,1,2,1
26.31,26.38,26.06,26.38,178,10,0.53,0,1,1,2,1
26.25,26.38,26.06,26.38,177,10,0.37,0,1,1,2,1
26.31,26.38,26,26.31,178,10,0.47,1,1,1,2,1
26.31,26.38,26,26.38,178,10,0.27,1,0,1,2,1
26.25,26.38,26,26.31,178,10,0.06,0,0,1,2,1
26.31,26.38,26,26.38,179,10,0.06,0,0,1,2,1
26.31,26.38,26,26.31,178,10,0.07,1,1,1,2,1
26.25,26.38,26,26.38,179,10,0.11,1,1,1,2,1
26.25,26.31,26,26.38,178,10,0.93,1,1,1,2,1
26.25,26.31,26,26.31,178,10,0.47,1,1,1,2,1
26.31,26.31,26,26.44,178,10,1.08,1,1,1,2,1
26.31,26.31,26,26.38,178,10,0.24,0,1,1,2,1
26.25,26.38,26,26.38,177,10,0.25,1,1,1,2,1
26.31,26.31,26,26.38,179,10,0.2,1,1,1,2,1
26.31,26.38,26,26.38,179,10,0.12,0,0,1,2,1
26.31,26.38,26,26.5,179,10,0.18,0,1,1,2,1
26.25,26.38,26,26.44,178,10,0.12,0,1,1,2,1
26.25,26.38,25.94,26.38,179,10,0.75,0,1,1,2,1
26.31,26.38,25.94,26.38,177,10,0.44,0,1,1,2,1
26.31,26.31,26,26.38,178,10,0.1,1,1,1,2,1
26.25,26.38,26,26.38,177,10,0.7,0,1,1,2,1
26.25,26.38,26,26.5,177,10,0.68,0,1,1,2,1
26.25,26.31,26,26.44,179,10,0.23,0,0,1,2,1
26.25,26.31,26,26.38,178,10,0.32,1,0,1,2,1
26.25,26.31,26,26.38,178,10,0.14,0,1,1,2,1
26.25,26.31,26,26.44,178,10,0.21,0,1,1,2,1
26.31,26.44,26,26.44,178,10,0.12,1,1,1,2,1
26.25,26.38,26,26.38,179,10,0.25,0,0,1,2,1
26.25,26.44,26,26.38,178,10,0.22,1,1,1,2,1
26.25,26.56,25.94,26.38,180,10,0.29,1,1,1,2,1
26.25,26.81,25.94,26.38,180,10,0.08,0,0,1,2,1
26.25,26.75,26,26.38,179,10,1.52,1,1,1,2,1
26.25,26.63,25.94,26.44,179,10,0.07,0,1,1,2,1
26.25,26.63,25.94,26.38,180,10,0.2,0,1,1,2,1
26.25,26.63,25.94,26.44,180,10,0.08,1,1,1,2,1
